"Sweep (n)","APD","APD value (ms)","APD value (mV)"
70,"APD 20",9.6,29.4499979429414
70,"APD 50",47.3,-10.6999992526137
70,"APD 90",86.6,-63.8999955366368
71,"APD 20",9.3,29.8999979115092
71,"APD 50",46.5,-10.2999992805533
71,"APD 90",86,-63.9499955331443
72,"APD 20",8.5,29.6999979254791
72,"APD 50",45.7,-10.4999992665835
72,"APD 90",86.1,-64.199995515682
73,"APD 20",9.1,29.8499979150017
73,"APD 50",45.9,-10.4999992665835
73,"APD 90",85.1,-64.199995515682
74,"APD 20",8.9,29.599997932464
74,"APD 50",44.9,-10.5999992595986
74,"APD 90",84.7,-64.2999955086971
